,Unnamed: 0,fname,xmin,ymin,w,h,name,id,height,width,iscrowd,area
5488,5488,ssd_20170927_12.png,584,615,80,80,class1,1074,1201,3600,0,6400
5489,5489,ssd_20170927_18.png,574,616,80,80,class0,1075,1201,3600,0,6400
5490,5490,ssd_20170927_12.png,895,369,80,80,class1,1074,1201,3600,0,6400
5491,5491,ssd_20170927_18.png,888,363,80,80,class1,1075,1201,3600,0,6400
5492,5492,ssd_20170928_00.png,2616,400,80,80,class1,1076,1201,3600,0,6400
5493,5493,ssd_20170928_06.png,2622,383,80,80,class0,1077,1201,3600,0,6400
5496,5496,ssd_20170928_00.png,2987,248,80,80,class2,1076,1201,3600,0,6400
5497,5497,ssd_20170928_06.png,2986,239,80,80,class2,1077,1201,3600,0,6400
5500,5500,ssd_20170928_00.png,2394,415,80,80,class1,1076,1201,3600,0,6400
5501,5501,ssd_20170928_00.png,2616,400,80,80,class1,1076,1201,3600,0,6400
5502,5502,ssd_20170928_06.png,2622,383,80,80,class0,1077,1201,3600,0,6400
5503,5503,ssd_20170928_00.png,882,359,80,80,class1,1076,1201,3600,0,6400
5504,5504,ssd_20170928_06.png,881,350,80,80,class1,1077,1201,3600,0,6400
5505,5505,ssd_20170928_00.png,570,615,80,80,class1,1076,1201,3600,0,6400
5506,5506,ssd_20170928_06.png,570,612,80,80,class1,1077,1201,3600,0,6400
5507,5507,ssd_20170928_00.png,882,359,80,80,class1,1076,1201,3600,0,6400
5508,5508,ssd_20170928_06.png,881,350,80,80,class1,1077,1201,3600,0,6400
5511,5511,ssd_20170928_12.png,2987,229,80,80,class2,1078,1201,3600,0,6400
5512,5512,ssd_20170928_18.png,2993,218,80,80,class2,1079,1201,3600,0,6400
5515,5515,ssd_20170928_12.png,2021,473,80,80,class0,1078,1201,3600,0,6400
5516,5516,ssd_20170928_18.png,2015,471,80,80,class0,1079,1201,3600,0,6400
5517,5517,ssd_20170928_12.png,2089,460,80,80,class0,1078,1201,3600,0,6400
5518,5518,ssd_20170928_12.png,570,609,80,80,class1,1078,1201,3600,0,6400
5519,5519,ssd_20170928_18.png,567,608,80,80,class0,1079,1201,3600,0,6400
5522,5522,ssd_20170929_00.png,3004,203,80,80,class2,1080,1201,3600,0,6400
5526,5526,ssd_20170929_00.png,2032,474,80,80,class0,1080,1201,3600,0,6400
5527,5527,ssd_20170929_00.png,567,608,80,80,class1,1080,1201,3600,0,6400
5528,5528,ssd_20170929_06.png,563,611,80,80,class0,1081,1201,3600,0,6400
5535,5535,ssd_20170929_12.png,2622,371,80,80,class0,1082,1201,3600,0,6400
5536,5536,ssd_20170929_12.png,564,614,80,80,class1,1082,1201,3600,0,6400
5537,5537,ssd_20170929_18.png,561,616,80,80,class0,1083,1201,3600,0,6400
5542,5542,ssd_20170930_00.png,2371,456,80,80,class0,1084,1201,3600,0,6400
5543,5543,ssd_20170930_00.png,2448,445,80,80,class0,1084,1201,3600,0,6400
5544,5544,ssd_20170930_00.png,563,623,80,80,class1,1084,1201,3600,0,6400
5545,5545,ssd_20170930_06.png,556,625,80,80,class0,1085,1201,3600,0,6400
5546,5546,ssd_20170930_00.png,1854,933,80,80,class1,1084,1201,3600,0,6400
5547,5547,ssd_20170930_00.png,1466,225,80,80,class0,1084,1201,3600,0,6400
5548,5548,ssd_20170930_12.png,2681,430,80,80,class0,1086,1201,3600,0,6400
5551,5551,ssd_20170930_12.png,1833,988,80,80,class2,1086,1201,3600,0,6400
5554,5554,ssd_20171001_00.png,2457,442,80,80,class0,1088,1201,3600,0,6400
5555,5555,ssd_20171001_06.png,2467,442,80,80,class0,1089,1201,3600,0,6400
5558,5558,ssd_20171001_12.png,2636,371,80,80,class0,1090,1201,3600,0,6400
5560,5560,ssd_20171001_12.png,2138,464,80,80,class0,1090,1201,3600,0,6400
5561,5561,ssd_20171001_18.png,2139,466,80,80,class0,1091,1201,3600,0,6400
5562,5562,ssd_20171001_12.png,2247,446,80,80,class0,1090,1201,3600,0,6400
5563,5563,ssd_20171001_18.png,2253,446,80,80,class0,1091,1201,3600,0,6400
5564,5564,ssd_20171001_12.png,2413,450,80,80,class0,1090,1201,3600,0,6400
5565,5565,ssd_20171001_18.png,2418,450,80,80,class0,1091,1201,3600,0,6400
5566,5566,ssd_20171001_12.png,2636,371,80,80,class0,1090,1201,3600,0,6400
5567,5567,ssd_20171002_12.png,2615,421,80,80,class1,1092,1201,3600,0,6400
5568,5568,ssd_20171002_18.png,2622,425,80,80,class1,1093,1201,3600,0,6400
5571,5571,ssd_20171002_12.png,2280,432,80,80,class0,1092,1201,3600,0,6400
5572,5572,ssd_20171002_18.png,2266,439,80,80,class0,1093,1201,3600,0,6400
5573,5573,ssd_20171002_12.png,2615,421,80,80,class1,1092,1201,3600,0,6400
5574,5574,ssd_20171002_18.png,2622,425,80,80,class1,1093,1201,3600,0,6400
5575,5575,ssd_20171003_00.png,272,646,80,80,class0,1094,1201,3600,0,6400
5576,5576,ssd_20171003_00.png,734,570,80,80,class0,1094,1201,3600,0,6400
5577,5577,ssd_20171003_06.png,747,580,80,80,class0,1095,1201,3600,0,6400
5578,5578,ssd_20171003_00.png,775,614,80,80,class0,1094,1201,3600,0,6400
5579,5579,ssd_20171003_00.png,1419,419,80,80,class0,1094,1201,3600,0,6400
5580,5580,ssd_20171003_06.png,1411,409,80,80,class0,1095,1201,3600,0,6400
5581,5581,ssd_20171003_12.png,2608,419,80,80,class1,1096,1201,3600,0,6400
5582,5582,ssd_20171003_18.png,2605,422,80,80,class1,1097,1201,3600,0,6400
5583,5583,ssd_20171003_12.png,2731,452,80,80,class0,1096,1201,3600,0,6400
5584,5584,ssd_20171003_18.png,2745,439,80,80,class0,1097,1201,3600,0,6400
5587,5587,ssd_20171003_12.png,2608,419,80,80,class1,1096,1201,3600,0,6400
5588,5588,ssd_20171003_18.png,2605,422,80,80,class1,1097,1201,3600,0,6400
5589,5589,ssd_20171003_12.png,1738,604,80,80,class0,1096,1201,3600,0,6400
5590,5590,ssd_20171004_00.png,2745,442,80,80,class0,1098,1201,3600,0,6400
5591,5591,ssd_20171004_06.png,2747,442,80,80,class0,1099,1201,3600,0,6400
5596,5596,ssd_20171004_00.png,935,396,80,80,class1,1098,1201,3600,0,6400
5597,5597,ssd_20171004_06.png,923,384,80,80,class1,1099,1201,3600,0,6400
5598,5598,ssd_20171004_00.png,820,626,80,80,class0,1098,1201,3600,0,6400
5599,5599,ssd_20171004_00.png,935,396,80,80,class1,1098,1201,3600,0,6400
5600,5600,ssd_20171004_06.png,923,384,80,80,class1,1099,1201,3600,0,6400
5601,5601,ssd_20171004_12.png,2598,416,80,80,class1,1100,1201,3600,0,6400
5602,5602,ssd_20171004_18.png,2586,411,80,80,class1,1101,1201,3600,0,6400
5603,5603,ssd_20171004_12.png,2747,439,80,80,class1,1100,1201,3600,0,6400
5604,5604,ssd_20171004_18.png,2728,435,80,80,class1,1101,1201,3600,0,6400
5607,5607,ssd_20171004_12.png,2598,416,80,80,class1,1100,1201,3600,0,6400
5608,5608,ssd_20171004_18.png,2586,411,80,80,class1,1101,1201,3600,0,6400
5609,5609,ssd_20171004_12.png,694,639,80,80,class0,1100,1201,3600,0,6400
5610,5610,ssd_20171004_18.png,664,633,80,80,class0,1101,1201,3600,0,6400
5611,5611,ssd_20171005_00.png,2728,435,80,80,class1,1102,1201,3600,0,6400
5612,5612,ssd_20171005_06.png,2727,435,80,80,class1,1103,1201,3600,0,6400
5613,5613,ssd_20171005_00.png,2513,409,80,80,class1,1102,1201,3600,0,6400
5614,5614,ssd_20171005_00.png,881,364,80,80,class1,1102,1201,3600,0,6400
5615,5615,ssd_20171005_06.png,861,362,80,80,class1,1103,1201,3600,0,6400
5616,5616,ssd_20171005_00.png,1684,638,80,80,class0,1102,1201,3600,0,6400
5617,5617,ssd_20171005_12.png,1630,418,80,80,class0,1104,1201,3600,0,6400
5618,5618,ssd_20171006_00.png,2721,408,80,80,class1,1105,1201,3600,0,6400
5619,5619,ssd_20171006_06.png,2716,394,80,80,class1,1106,1201,3600,0,6400
5620,5620,ssd_20171006_00.png,1485,622,80,80,class0,1105,1201,3600,0,6400
5621,5621,ssd_20171006_06.png,1478,627,80,80,class0,1106,1201,3600,0,6400
5622,5622,ssd_20171006_00.png,822,370,80,80,class1,1105,1201,3600,0,6400
5623,5623,ssd_20171006_12.png,2713,384,80,80,class1,1107,1201,3600,0,6400
5624,5624,ssd_20171006_18.png,2707,364,80,80,class1,1108,1201,3600,0,6400
5625,5625,ssd_20171006_12.png,1776,272,80,80,class0,1107,1201,3600,0,6400
5626,5626,ssd_20171006_18.png,1764,249,80,80,class0,1108,1201,3600,0,6400
5627,5627,ssd_20171007_00.png,2703,346,80,80,class1,1109,1201,3600,0,6400
5628,5628,ssd_20171007_06.png,2695,326,80,80,class1,1110,1201,3600,0,6400
5629,5629,ssd_20171007_00.png,3440,494,80,80,class0,1109,1201,3600,0,6400
5630,5630,ssd_20171007_06.png,3432,506,80,80,class0,1110,1201,3600,0,6400
5631,5631,ssd_20171007_00.png,845,343,80,80,class0,1109,1201,3600,0,6400
5632,5632,ssd_20171007_06.png,857,335,80,80,class0,1110,1201,3600,0,6400
5633,5633,ssd_20171007_00.png,845,343,80,80,class0,1109,1201,3600,0,6400
5634,5634,ssd_20171007_06.png,857,335,80,80,class0,1110,1201,3600,0,6400
5635,5635,ssd_20171007_00.png,1443,484,80,80,class0,1109,1201,3600,0,6400
5636,5636,ssd_20171007_00.png,1748,231,80,80,class0,1109,1201,3600,0,6400
5637,5637,ssd_20171007_06.png,1741,215,80,80,class0,1110,1201,3600,0,6400
5638,5638,ssd_20171007_12.png,2682,303,80,80,class2,1111,1201,3600,0,6400
5639,5639,ssd_20171007_18.png,2668,284,80,80,class2,1112,1201,3600,0,6400
5640,5640,ssd_20171007_12.png,965,600,80,80,class0,1111,1201,3600,0,6400
5641,5641,ssd_20171007_18.png,992,611,80,80,class0,1112,1201,3600,0,6400
5642,5642,ssd_20171007_12.png,750,359,80,80,class1,1111,1201,3600,0,6400
5643,5643,ssd_20171007_18.png,750,359,80,80,class0,1112,1201,3600,0,6400
5644,5644,ssd_20171007_12.png,848,345,80,80,class1,1111,1201,3600,0,6400
5645,5645,ssd_20171007_18.png,852,345,80,80,class1,1112,1201,3600,0,6400
5646,5646,ssd_20171007_12.png,848,345,80,80,class1,1111,1201,3600,0,6400
5647,5647,ssd_20171007_18.png,852,345,80,80,class1,1112,1201,3600,0,6400
5648,5648,ssd_20171007_12.png,1144,407,80,80,class0,1111,1201,3600,0,6400
5649,5649,ssd_20171007_12.png,1497,497,80,80,class0,1111,1201,3600,0,6400
5650,5650,ssd_20171008_00.png,2668,270,80,80,class2,1113,1201,3600,0,6400
5651,5651,ssd_20171008_06.png,2671,255,80,80,class1,1114,1201,3600,0,6400
5652,5652,ssd_20171008_00.png,3166,249,80,80,class0,1113,1201,3600,0,6400
5653,5653,ssd_20171008_00.png,1513,601,80,80,class0,1113,1201,3600,0,6400
5654,5654,ssd_20171008_06.png,1516,609,80,80,class1,1114,1201,3600,0,6400
5655,5655,ssd_20171008_00.png,852,342,80,80,class1,1113,1201,3600,0,6400
5656,5656,ssd_20171008_06.png,855,343,80,80,class1,1114,1201,3600,0,6400
5657,5657,ssd_20171008_00.png,852,342,80,80,class1,1113,1201,3600,0,6400
5658,5658,ssd_20171008_06.png,855,343,80,80,class1,1114,1201,3600,0,6400
5659,5659,ssd_20171008_00.png,1134,405,80,80,class1,1113,1201,3600,0,6400
5660,5660,ssd_20171008_06.png,1122,411,80,80,class1,1114,1201,3600,0,6400
5661,5661,ssd_20171008_12.png,2678,241,80,80,class1,1115,1201,3600,0,6400
5662,5662,ssd_20171008_18.png,2688,221,80,80,class1,1116,1201,3600,0,6400
5665,5665,ssd_20171008_12.png,1502,618,80,80,class0,1115,1201,3600,0,6400
5666,5666,ssd_20171008_18.png,1504,625,80,80,class1,1116,1201,3600,0,6400
5667,5667,ssd_20171008_12.png,851,341,80,80,class1,1115,1201,3600,0,6400
5668,5668,ssd_20171008_18.png,850,341,80,80,class1,1116,1201,3600,0,6400
5669,5669,ssd_20171008_12.png,860,622,80,80,class0,1115,1201,3600,0,6400
5670,5670,ssd_20171008_12.png,851,341,80,80,class1,1115,1201,3600,0,6400
5671,5671,ssd_20171008_18.png,850,341,80,80,class1,1116,1201,3600,0,6400
5672,5672,ssd_20171008_12.png,1108,405,80,80,class1,1115,1201,3600,0,6400
5673,5673,ssd_20171009_00.png,2703,201,80,80,class1,1117,1201,3600,0,6400
5675,5675,ssd_20171009_00.png,2803,464,80,80,class0,1117,1201,3600,0,6400
5676,5676,ssd_20171009_06.png,2798,454,80,80,class0,1118,1201,3600,0,6400
5677,5677,ssd_20171009_00.png,848,338,80,80,class1,1117,1201,3600,0,6400
5678,5678,ssd_20171009_06.png,843,333,80,80,class1,1118,1201,3600,0,6400
5679,5679,ssd_20171009_00.png,680,637,80,80,class0,1117,1201,3600,0,6400
5680,5680,ssd_20171009_06.png,670,630,80,80,class0,1118,1201,3600,0,6400
5681,5681,ssd_20171009_00.png,1075,400,80,80,class1,1117,1201,3600,0,6400
5682,5682,ssd_20171009_06.png,1056,387,80,80,class1,1118,1201,3600,0,6400
5683,5683,ssd_20171009_12.png,3163,249,80,80,class0,1119,1201,3600,0,6400
5684,5684,ssd_20171009_12.png,837,331,80,80,class1,1119,1201,3600,0,6400
5685,5685,ssd_20171009_18.png,833,332,80,80,class1,1120,1201,3600,0,6400
5686,5686,ssd_20171009_12.png,1034,383,80,80,class1,1119,1201,3600,0,6400
5687,5687,ssd_20171009_18.png,1027,383,80,80,class1,1120,1201,3600,0,6400
5688,5688,ssd_20171010_00.png,3169,242,80,80,class0,1121,1201,3600,0,6400
5689,5689,ssd_20171010_06.png,3174,241,80,80,class0,1122,1201,3600,0,6400
5690,5690,ssd_20171010_00.png,3239,467,80,80,class0,1121,1201,3600,0,6400
5691,5691,ssd_20171010_00.png,2011,452,80,80,class0,1121,1201,3600,0,6400
5692,5692,ssd_20171010_06.png,2010,454,80,80,class0,1122,1201,3600,0,6400
5693,5693,ssd_20171010_00.png,2139,463,80,80,class1,1121,1201,3600,0,6400
5694,5694,ssd_20171010_06.png,2105,471,80,80,class0,1122,1201,3600,0,6400
5695,5695,ssd_20171010_00.png,829,326,80,80,class1,1121,1201,3600,0,6400
5696,5696,ssd_20171010_06.png,826,324,80,80,class1,1122,1201,3600,0,6400
5697,5697,ssd_20171010_00.png,847,611,80,80,class0,1121,1201,3600,0,6400
5698,5698,ssd_20171010_06.png,855,608,80,80,class0,1122,1201,3600,0,6400
5701,5701,ssd_20171010_00.png,1016,374,80,80,class1,1121,1201,3600,0,6400
5702,5702,ssd_20171010_06.png,986,377,80,80,class1,1122,1201,3600,0,6400
5703,5703,ssd_20171010_00.png,1246,390,80,80,class0,1121,1201,3600,0,6400
5704,5704,ssd_20171010_06.png,1231,401,80,80,class1,1122,1201,3600,0,6400
5705,5705,ssd_20171010_12.png,3177,244,80,80,class0,1123,1201,3600,0,6400
5706,5706,ssd_20171010_18.png,3180,246,80,80,class0,1124,1201,3600,0,6400
5708,5708,ssd_20171010_12.png,1234,408,80,80,class1,1123,1201,3600,0,6400
5709,5709,ssd_20171011_00.png,3183,252,80,80,class0,1125,1201,3600,0,6400
5710,5710,ssd_20171011_06.png,3188,258,80,80,class1,1126,1201,3600,0,6400
5711,5711,ssd_20171011_00.png,1923,459,80,80,class0,1125,1201,3600,0,6400
5712,5712,ssd_20171011_06.png,1897,456,80,80,class0,1126,1201,3600,0,6400
5713,5713,ssd_20171011_00.png,2000,454,80,80,class1,1125,1201,3600,0,6400
5714,5714,ssd_20171011_00.png,1286,423,80,80,class1,1125,1201,3600,0,6400
5715,5715,ssd_20171011_06.png,1265,400,80,80,class1,1126,1201,3600,0,6400
5716,5716,ssd_20171011_00.png,1494,488,80,80,class0,1125,1201,3600,0,6400
5717,5717,ssd_20171011_12.png,3194,262,80,80,class1,1127,1201,3600,0,6400
5718,5718,ssd_20171011_18.png,3199,263,80,80,class1,1128,1201,3600,0,6400
5719,5719,ssd_20171011_12.png,909,601,80,80,class1,1127,1201,3600,0,6400
5720,5720,ssd_20171011_18.png,909,607,80,80,class1,1128,1201,3600,0,6400
5723,5723,ssd_20171011_12.png,1256,395,80,80,class1,1127,1201,3600,0,6400
5724,5724,ssd_20171011_18.png,1241,393,80,80,class1,1128,1201,3600,0,6400
5727,5727,ssd_20171012_00.png,3204,262,80,80,class1,1129,1201,3600,0,6400
5728,5728,ssd_20171012_06.png,3205,260,80,80,class1,1130,1201,3600,0,6400
5729,5729,ssd_20171012_00.png,2245,995,80,80,class1,1129,1201,3600,0,6400
5730,5730,ssd_20171012_06.png,2256,983,80,80,class1,1130,1201,3600,0,6400
5731,5731,ssd_20171012_00.png,1222,377,80,80,class1,1129,1201,3600,0,6400
5732,5732,ssd_20171012_06.png,1204,376,80,80,class1,1130,1201,3600,0,6400
5733,5733,ssd_20171012_12.png,3204,258,80,80,class1,1131,1201,3600,0,6400
5734,5734,ssd_20171012_18.png,3205,255,80,80,class1,1132,1201,3600,0,6400
5735,5735,ssd_20171012_12.png,642,633,80,80,class1,1131,1201,3600,0,6400
5736,5736,ssd_20171012_18.png,635,636,80,80,class0,1132,1201,3600,0,6400
5737,5737,ssd_20171012_12.png,1186,380,80,80,class1,1131,1201,3600,0,6400
5738,5738,ssd_20171012_18.png,1183,383,80,80,class1,1132,1201,3600,0,6400
5739,5739,ssd_20171013_00.png,3209,253,80,80,class1,1133,1201,3600,0,6400
5740,5740,ssd_20171013_06.png,3216,251,80,80,class1,1134,1201,3600,0,6400
5741,5741,ssd_20171013_00.png,1162,390,80,80,class2,1133,1201,3600,0,6400
5742,5742,ssd_20171013_06.png,1155,388,80,80,class2,1134,1201,3600,0,6400
5743,5743,ssd_20171013_00.png,1391,463,80,80,class0,1133,1201,3600,0,6400
5744,5744,ssd_20171013_06.png,1390,464,80,80,class1,1134,1201,3600,0,6400
5745,5745,ssd_20171013_12.png,3226,248,80,80,class1,1135,1201,3600,0,6400
5746,5746,ssd_20171013_18.png,3236,241,80,80,class1,1136,1201,3600,0,6400
5747,5747,ssd_20171013_12.png,623,639,80,80,class1,1135,1201,3600,0,6400
5748,5748,ssd_20171013_18.png,609,633,80,80,class0,1136,1201,3600,0,6400
5751,5751,ssd_20171013_12.png,1153,390,80,80,class2,1135,1201,3600,0,6400
5752,5752,ssd_20171013_18.png,1149,395,80,80,class2,1136,1201,3600,0,6400
5753,5753,ssd_20171013_12.png,1376,468,80,80,class1,1135,1201,3600,0,6400
5754,5754,ssd_20171013_18.png,1370,467,80,80,class1,1136,1201,3600,0,6400
5757,5757,ssd_20171014_00.png,2788,507,80,80,class0,1137,1201,3600,0,6400
5758,5758,ssd_20171014_00.png,3246,232,80,80,class1,1137,1201,3600,0,6400
5759,5759,ssd_20171014_06.png,3263,225,80,80,class1,1138,1201,3600,0,6400
5760,5760,ssd_20171014_00.png,2453,428,80,80,class1,1137,1201,3600,0,6400
5761,5761,ssd_20171014_06.png,2442,418,80,80,class0,1138,1201,3600,0,6400
5762,5762,ssd_20171014_00.png,415,936,80,80,class1,1137,1201,3600,0,6400
5763,5763,ssd_20171014_06.png,424,934,80,80,class1,1138,1201,3600,0,6400
5764,5764,ssd_20171014_00.png,1146,388,80,80,class2,1137,1201,3600,0,6400
5765,5765,ssd_20171014_06.png,1145,381,80,80,class2,1138,1201,3600,0,6400
5766,5766,ssd_20171014_00.png,1356,488,80,80,class1,1137,1201,3600,0,6400
5767,5767,ssd_20171014_06.png,1350,473,80,80,class1,1138,1201,3600,0,6400
5770,5770,ssd_20171014_12.png,3281,215,80,80,class2,1139,1201,3600,0,6400
5771,5771,ssd_20171014_18.png,3305,207,80,80,class2,1140,1201,3600,0,6400
5772,5772,ssd_20171014_12.png,425,933,80,80,class1,1139,1201,3600,0,6400
5773,5773,ssd_20171014_18.png,421,923,80,80,class1,1140,1201,3600,0,6400
5774,5774,ssd_20171014_12.png,1135,374,80,80,class2,1139,1201,3600,0,6400
5775,5775,ssd_20171014_18.png,1125,366,80,80,class2,1140,1201,3600,0,6400
5776,5776,ssd_20171014_12.png,1340,473,80,80,class1,1139,1201,3600,0,6400
5777,5777,ssd_20171014_18.png,1336,473,80,80,class1,1140,1201,3600,0,6400
5780,5780,ssd_20171015_00.png,2382,433,80,80,class1,1141,1201,3600,0,6400
5781,5781,ssd_20171015_06.png,2387,453,80,80,class1,1142,1201,3600,0,6400
5782,5782,ssd_20171015_00.png,419,921,80,80,class1,1141,1201,3600,0,6400
5783,5783,ssd_20171015_06.png,425,920,80,80,class1,1142,1201,3600,0,6400
5784,5784,ssd_20171015_00.png,812,654,80,80,class0,1141,1201,3600,0,6400
5785,5785,ssd_20171015_06.png,805,636,80,80,class0,1142,1201,3600,0,6400
5786,5786,ssd_20171015_00.png,1111,364,80,80,class2,1141,1201,3600,0,6400
5787,5787,ssd_20171015_06.png,1099,357,80,80,class2,1142,1201,3600,0,6400
5788,5788,ssd_20171015_00.png,1331,477,80,80,class1,1141,1201,3600,0,6400
5789,5789,ssd_20171015_06.png,1331,474,80,80,class1,1142,1201,3600,0,6400
5792,5792,ssd_20171015_12.png,2243,459,80,80,class1,1143,1201,3600,0,6400
5793,5793,ssd_20171015_18.png,2232,455,80,80,class1,1144,1201,3600,0,6400
5794,5794,ssd_20171015_12.png,861,404,80,80,class1,1143,1201,3600,0,6400
5795,5795,ssd_20171015_18.png,830,426,80,80,class1,1144,1201,3600,0,6400
5796,5796,ssd_20171015_12.png,795,630,80,80,class0,1143,1201,3600,0,6400
5797,5797,ssd_20171015_12.png,1080,355,80,80,class2,1143,1201,3600,0,6400
5798,5798,ssd_20171015_18.png,1068,355,80,80,class2,1144,1201,3600,0,6400
5799,5799,ssd_20171015_12.png,1333,467,80,80,class1,1143,1201,3600,0,6400
5800,5800,ssd_20171015_18.png,1326,461,80,80,class1,1144,1201,3600,0,6400
5803,5803,ssd_20171016_00.png,2226,450,80,80,class1,1145,1201,3600,0,6400
5804,5804,ssd_20171016_06.png,2217,442,80,80,class0,1146,1201,3600,0,6400
5805,5805,ssd_20171016_00.png,1056,356,80,80,class1,1145,1201,3600,0,6400
5806,5806,ssd_20171016_06.png,1049,357,80,80,class1,1146,1201,3600,0,6400
5807,5807,ssd_20171016_00.png,1319,457,80,80,class1,1145,1201,3600,0,6400
5808,5808,ssd_20171016_06.png,1301,456,80,80,class1,1146,1201,3600,0,6400
5809,5809,ssd_20171016_12.png,2329,360,80,80,class0,1147,1201,3600,0,6400
5810,5810,ssd_20171016_18.png,2319,353,80,80,class0,1148,1201,3600,0,6400
5811,5811,ssd_20171016_12.png,249,999,80,80,class2,1147,1201,3600,0,6400
5813,5813,ssd_20171016_12.png,1141,425,80,80,class0,1147,1201,3600,0,6400
5814,5814,ssd_20171016_18.png,1139,443,80,80,class1,1148,1201,3600,0,6400
5815,5815,ssd_20171016_12.png,1295,453,80,80,class1,1147,1201,3600,0,6400
5816,5816,ssd_20171016_18.png,1284,454,80,80,class1,1148,1201,3600,0,6400
5817,5817,ssd_20171017_00.png,2096,494,80,80,class1,1149,1201,3600,0,6400
5818,5818,ssd_20171017_06.png,2058,481,80,80,class0,1150,1201,3600,0,6400
5819,5819,ssd_20171017_00.png,1141,449,80,80,class1,1149,1201,3600,0,6400
5820,5820,ssd_20171017_06.png,1138,453,80,80,class1,1150,1201,3600,0,6400
5821,5821,ssd_20171017_00.png,1279,457,80,80,class1,1149,1201,3600,0,6400
5822,5822,ssd_20171017_06.png,1281,461,80,80,class2,1150,1201,3600,0,6400
5823,5823,ssd_20171017_00.png,1401,425,80,80,class1,1149,1201,3600,0,6400
5824,5824,ssd_20171017_06.png,1414,418,80,80,class1,1150,1201,3600,0,6400
5825,5825,ssd_20171017_12.png,1132,457,80,80,class1,1151,1201,3600,0,6400
5826,5826,ssd_20171017_18.png,1130,466,80,80,class1,1152,1201,3600,0,6400
5827,5827,ssd_20171017_12.png,1286,456,80,80,class2,1151,1201,3600,0,6400
5828,5828,ssd_20171017_18.png,1286,447,80,80,class2,1152,1201,3600,0,6400
5829,5829,ssd_20171017_12.png,1405,409,80,80,class1,1151,1201,3600,0,6400
5830,5830,ssd_20171017_18.png,1415,408,80,80,class1,1152,1201,3600,0,6400
5831,5831,ssd_20171017_12.png,1609,409,80,80,class0,1151,1201,3600,0,6400
5832,5832,ssd_20171017_18.png,1615,402,80,80,class0,1152,1201,3600,0,6400
5833,5833,ssd_20171018_00.png,831,416,80,80,class1,1153,1201,3600,0,6400
5834,5834,ssd_20171018_00.png,1130,464,80,80,class1,1153,1201,3600,0,6400
5835,5835,ssd_20171018_06.png,1132,473,80,80,class1,1154,1201,3600,0,6400
5836,5836,ssd_20171018_00.png,1286,438,80,80,class2,1153,1201,3600,0,6400
5837,5837,ssd_20171018_06.png,1279,426,80,80,class2,1154,1201,3600,0,6400
5838,5838,ssd_20171018_00.png,1421,402,80,80,class1,1153,1201,3600,0,6400
5839,5839,ssd_20171018_06.png,1421,401,80,80,class1,1154,1201,3600,0,6400
5842,5842,ssd_20171018_12.png,2752,509,80,80,class0,1155,1201,3600,0,6400
5843,5843,ssd_20171018_18.png,2737,482,80,80,class0,1156,1201,3600,0,6400
5846,5846,ssd_20171018_12.png,1276,418,80,80,class2,1155,1201,3600,0,6400
5847,5847,ssd_20171018_18.png,1270,415,80,80,class3,1156,1201,3600,0,6400
5848,5848,ssd_20171018_12.png,1426,404,80,80,class0,1155,1201,3600,0,6400
5849,5849,ssd_20171018_18.png,1447,407,80,80,class1,1156,1201,3600,0,6400
5850,5850,ssd_20171019_00.png,1838,475,80,80,class0,1157,1201,3600,0,6400
5851,5851,ssd_20171019_06.png,1800,492,80,80,class0,1158,1201,3600,0,6400
5852,5852,ssd_20171019_00.png,1595,629,80,80,class0,1157,1201,3600,0,6400
5853,5853,ssd_20171019_00.png,1263,408,80,80,class3,1157,1201,3600,0,6400
5854,5854,ssd_20171019_06.png,1265,401,80,80,class3,1158,1201,3600,0,6400
5855,5855,ssd_20171019_00.png,1450,419,80,80,class0,1157,1201,3600,0,6400
5856,5856,ssd_20171019_06.png,1460,423,80,80,class1,1158,1201,3600,0,6400
5857,5857,ssd_20171019_12.png,2738,460,80,80,class0,1159,1201,3600,0,6400
5858,5858,ssd_20171019_12.png,834,359,80,80,class1,1159,1201,3600,0,6400
5859,5859,ssd_20171019_18.png,822,357,80,80,class1,1160,1201,3600,0,6400
5860,5860,ssd_20171019_12.png,1142,459,80,80,class1,1159,1201,3600,0,6400
5861,5861,ssd_20171019_18.png,1156,459,80,80,class1,1160,1201,3600,0,6400
5862,5862,ssd_20171019_12.png,1259,391,80,80,class3,1159,1201,3600,0,6400
5863,5863,ssd_20171019_18.png,1256,381,80,80,class3,1160,1201,3600,0,6400
5864,5864,ssd_20171020_00.png,822,357,80,80,class1,1161,1201,3600,0,6400
5865,5865,ssd_20171020_06.png,826,339,80,80,class1,1162,1201,3600,0,6400
5866,5866,ssd_20171020_00.png,1165,423,80,80,class1,1161,1201,3600,0,6400
5867,5867,ssd_20171020_06.png,1187,443,80,80,class1,1162,1201,3600,0,6400
5868,5868,ssd_20171020_00.png,1256,373,80,80,class3,1161,1201,3600,0,6400
5869,5869,ssd_20171020_06.png,1256,363,80,80,class3,1162,1201,3600,0,6400
5870,5870,ssd_20171020_00.png,1478,444,80,80,class1,1161,1201,3600,0,6400
5871,5871,ssd_20171020_06.png,1476,442,80,80,class1,1162,1201,3600,0,6400
5872,5872,ssd_20171020_00.png,1606,475,80,80,class0,1161,1201,3600,0,6400
5875,5875,ssd_20171020_12.png,2076,463,80,80,class0,1163,1201,3600,0,6400
